Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NORTHOAKS,32 Woodlands Crescent  #04-02 ,1,115,Strata,494700,-,4302,400,JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE FLORAVALE,248 Westwood Avenue  #10-63 ,1,115,Strata,478600,-,4162,387,01-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648353,West Region,Jurong West
THE EDEN AT TAMPINES,31 Tampines Street 34  #08-32 ,1,138,Strata,634950,-,4601,427,JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529237,East Region,Tampines
WOODSVALE,3 Woodlands Drive 72  #05-05 ,1,120,Strata,477600,-,3980,370,JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738090,North Region,Woodlands
THE EDEN AT TAMPINES,25 Tampines Street 34  #04-15 ,1,115,Strata,489000,-,4252,395,JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529234,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #09-27 ,1,116,Strata,517990,-,4465,415,JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529236,East Region,Tampines
THE FLORAVALE,230 Westwood Avenue  #06-27 ,1,116,Strata,425000,-,3664,340,JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648359,West Region,Jurong West
THE FLORAVALE,234 Westwood Avenue  #13-33 ,1,113,Strata,462800,-,4096,380,01-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
THE EDEN AT TAMPINES,33 Tampines Street 34  #09-35 ,1,138,Strata,630105,-,4566,424,JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines
WOODSVALE,1 Woodlands Drive 72  #02-03 ,1,119,Strata,459200,-,3859,358,01-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
